group,log_text,Data Issue,Coding Issue,Configure Issue,Design Flaw,Enviorment Issue,Boundary Condition Missed,Logic Error,Network,Security
group280,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 47264 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group281,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 47212 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group282,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 47138 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group283,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 50438 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)   RMK CAS User API call failed",0,0,0,0,1,0,0,1,0
group284,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 47014 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group285,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 46962 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group286,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 43240 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group287,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 50284 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group288,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 43178 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group289,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 43060 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group290,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60924 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group291,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 42988 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group292,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 46544 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group293,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60802 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group294,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 46494 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group295,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49950 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group296,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 46466 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group297,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60766 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group298,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60776 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group299,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49952 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group300,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49866 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group301,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 42592 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group302,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 46182 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group303,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60566 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group304,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60532 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group305,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60438 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group306,"java.net.SocketException: Broken pipe (Write failed) (local port 51816 to address 10.10.31.204 (pc10bsrch51.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group308,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 42352 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group309,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 42340 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group310,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49672 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group311,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 60440 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group312,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 42016 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group313,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49488 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group314,"java.net.SocketException: Broken pipe (Write failed) (local port 50040 to address 10.10.31.204 (pc10bsrch51.syd.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group315,"java.net.SocketException: Broken pipe (Write failed) (local port 49308 to address 10.10.31.204 (pc10bsrch51.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group316,"java.net.SocketException: Broken pipe (Write failed) (local port 49534 to address 10.10.31.204 (pc10bsrch51.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group317,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 45468 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group318,"java.net.SocketException: Broken pipe (Write failed) (local port 49318 to address 10.10.31.204 (pc10bsrch51.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group319,"java.net.SocketException: Broken pipe (Write failed) (local port 49370 to address 10.10.31.204 (pc10bsrch51.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group320,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49162 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group321,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 49144 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group322,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 59930 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group323,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 41538 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group324,RestCallException: restCallStatus: 0; restCallUrl: https://api10.successfactors.com/api/layout/rest/v1/template/RECRUITING_SOURCE_TRACKER?useAbsPaths=true&uimode=sapui5&liteModuleJS=rmk-modules&locale=en_GB&sap-language=en; restCallReturnMessage: null; rootCauseMessage: SocketException: Connection reset  Pickup Job for execution failed.,0,0,0,0,1,0,0,1,0
group325,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 45028 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group326,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 59736 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group327,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 59744 to address 10.200.165.143 (pc44j2wmail01.dc044.sf.priv), remote host unknown)  Exception occured while making rest call to rmk, please check the exception trace for more details",0,0,0,0,1,0,0,1,0
group328,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 44824 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group329,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 41154 to address 10.10.39.60 (pc10j2wmail02.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group330,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 48744 to address 10.200.165.144 (pc44j2wmail02.dc044.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
group331,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 44534 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown) Error in getPostingJobBoardsFromRP - ProcessingException",0,0,0,0,1,0,0,1,0
group332,"javax.mail.MessagingException: java.net.SocketException: errno: 110 (Connection timed out), error: Read failed (local port 44338 to address 10.10.39.59 (pc10j2wmail01.syd.sf.priv), remote host unknown)  Pickup Job for execution failed.",0,0,0,0,1,0,0,1,0
